date,mean_temp,max_temp,min_temp,humidity,mean_rain_fall,mean_wind,cases
2018-02-05,26.93,31.6,23.8,74.91,0,7.12,12
2018-02-06,26.9,31.8,22.7,71.17,0,7.29,9
2018-02-07,28.03,33.21,23.93,79.46,4.38,4.97,15
2018-02-08,26.56,30.3,23.6,70.74,4.38,6.92,3
2018-02-09,26.56,32.7,22.4,69.89,4.38,6.58,5
2018-02-10,26.57,32.9,22,70.5,4.38,6.01,11
2018-02-11,27.19,32.9,22.7,67.01,4.38,6.36,17
2018-02-12,27.46,33.1,23.8,67.08,4.38,7.4,10
2018-02-13,27.41,33.7,22.6,73.48,0,5.81,7
2018-02-14,26.9,32.7,23.2,77.41,0,5.77,7
2018-02-15,27.4,34.4,23.5,78.19,2,4.53,1
2018-02-16,27.57,33.7,23.3,78.46,0,4.39,5
2018-02-17,26.03,26.9,25,86.38,4.38,4.99,1
2018-02-18,28.03,33.21,23.93,79.46,4.38,4.97,3
2018-02-19,27.69,34.4,23.7,72.93,0,6.84,2
2018-02-20,27.71,33.8,23.1,74.55,0,5.74,5
2018-02-21,27.97,33.5,23.8,75.37,0,6.6,5
2018-02-22,28.19,35.1,23.9,75.09,0,5.76,8
2018-02-23,26.89,33.5,22.6,83.92,14,4.65,10
2018-02-24,25.88,30.5,23.8,86.12,0,4.59,7
2018-02-25,27.2,31.9,23.7,80.24,0,5.09,5
2018-02-26,27.43,32.4,24.3,78.68,0,6.18,11
2018-02-27,27.57,32.9,23.7,78.68,0,5.55,9
2018-02-28,27.95,35.1,23.5,78.58,14,5.03,3
2018-03-01,27.83,34,24,80.15,2,4.41,16
2018-03-02,27.49,33.7,23.5,83.37,10,3.94,3
2018-03-03,27.81,35.7,23.4,81.81,6,4.53,5
2018-03-04,27.7,35,23.9,82.27,8,3.76,7
2018-03-05,28.73,34.4,24.7,76,0,5.39,16
2018-03-06,28.27,35.6,22.6,77.63,4,4.12,10
2018-03-07,26.49,29.8,24,86.44,4,4.14,7
2018-03-08,26.92,31,23.6,84.61,0,4.28,10
2018-03-09,28.54,34.3,24,73.86,0,6.14,11
2018-03-10,27.29,30.2,24,82.26,10,6.82,14
2018-03-11,27.67,33.4,23.8,77.98,0,4.97,5
2018-03-12,27.47,32.2,24,80.68,4,5.25,25
2018-03-13,28.17,33.5,24.8,76.93,0,5.13,12
2018-03-14,28.49,34.3,24,74.12,0,4.86,5
2018-03-15,28.87,35.7,24,74.11,0,4.2,4
2018-03-16,28.33,34.2,24,78.53,2,4.94,3
2018-03-17,28.41,35.5,22.2,77.04,2,4.92,2
2018-03-18,28.49,34.1,23.5,75.08,0,5.43,0
2018-03-19,28.75,35.2,24.3,75.19,2,5.04,5
2018-03-20,28.55,35.1,22,75.54,10,4.98,4
2018-03-21,28.07,34.7,24.6,78.85,0,3.81,11
2018-03-22,28.86,34.4,24.7,73.3,0,6.25,8
2018-03-23,28.74,34,24.4,71.22,0,5.95,6
2018-03-24,28.02,33.3,22.7,75.5,8,5.13,2
2018-03-25,26.98,31.3,23.9,84.43,2,3.53,0
2018-03-26,27.5,33.7,24,83.24,10,4.17,4
2018-03-27,25.45,29.7,23.1,89.09,4,5.06,3
2018-03-28,26.9,34.4,23,81.97,4,3.48,3
2018-03-29,26.89,31.4,23.4,85.06,0,3.64,3
2018-03-30,26.78,34.1,21.7,81.21,6,3.46,5
2018-03-31,28.15,34.3,23.5,79.38,0,4.42,6
2018-04-01,28.15,34.1,22.5,78.79,16,4.4,13
2018-04-02,28.34,34.4,24.4,79.38,4,4.97,6
2018-04-03,28.5,34.7,24.9,75.61,0,4.96,3
2018-04-04,28.62,34.1,24.1,73.09,0,5.35,7
2018-04-05,28.56,34.5,23.9,74.45,0,4.8,17
2018-04-06,28.54,35.1,23.6,76.51,2,4.56,19
2018-04-07,27.74,33.7,23.9,80.57,20,4.7,8
2018-04-08,28.38,33.4,25.5,76.99,0,4.97,12
2018-04-09,28.83,33.7,25.4,75.53,0,4.97,14
2018-04-10,28.73,34.7,24.9,76.69,0,4.25,10
2018-04-11,28.36,34.6,25.1,80.46,0,4.92,5
2018-04-12,28.03,33.21,23.93,79.46,4.38,4.56,11
2018-04-13,28.03,33.21,23.93,79.46,4.38,5.22,11
2018-04-14,28.03,33.21,23.93,79.46,4.38,3.34,3
2018-04-15,28.03,33.21,23.93,79.46,4.38,3.44,5
2018-04-16,26.1,29.5,23.9,88.03,4,3.49,12
2018-04-17,27.98,34.4,23.7,80.65,8,3.82,4
2018-04-18,28.68,34,24.5,78.09,0,4.78,4
2018-04-19,27.82,34.1,24.2,83.62,8,3.78,4
2018-04-20,27.58,34.3,22.6,84.89,24,4.24,9
2018-04-21,27.09,33.2,24.4,86,4,3.55,8
2018-04-22,27.88,34.5,24.6,84.87,4,3.62,5
2018-04-23,27.38,33.7,22.9,86.48,14,3.55,10
2018-04-24,28.27,33,24,78.67,2,4.11,10
2018-04-25,29.77,35,25.1,70.46,0,4.07,9
2018-04-26,28.81,34.4,24,81.2,4,3.75,10
2018-04-27,26.75,33.2,22.1,87.3,14,3.23,6
2018-04-28,27.75,34.8,22,82.23,2,3.6,6
2018-04-29,29.46,34.9,24.3,78.45,0,4.67,6
2018-04-30,29.2,34.3,24.5,79.72,2,4.51,16
2018-05-01,27.04,30.8,23.9,89.17,12,3,17
2018-05-02,27.86,34.8,22.4,82.93,4,3.24,9
2018-05-03,28.05,35.2,22.5,82.24,12,3.45,8
2018-05-04,28.86,35.1,24.4,78.64,6,3.71,1
2018-05-05,28.38,33.1,24.8,82.11,2,3.81,5
2018-05-06,29.25,34.8,25,78.72,0,4.2,14
2018-05-07,29.47,34.4,24.9,76.25,0,4.16,8
2018-05-08,29.96,35.1,25.7,72.11,0,4.94,9
2018-05-09,30.29,36.1,27,72.24,0,5.62,9
2018-05-10,29.41,35.2,25.8,75.44,0,4.97,7
2018-05-11,29.39,34.6,24.6,76.35,4,4.97,11
2018-05-12,29.48,35.2,25.3,74.74,2,4.71,18
2018-05-13,28.3,32.2,23,82.47,10,4.04,6
2018-05-14,28.84,34.4,24.8,78.79,2,3.94,14
2018-05-15,28.43,34.1,24.4,82.07,8,3.31,13
2018-05-16,27.3,34.7,22.7,85.43,10,3.58,13
2018-05-17,28.5,34,24.4,81.83,2,3.21,4
2018-05-18,27.91,34.7,22.7,83.75,14,3.68,6
2018-05-19,27.6,34.8,24.2,85.35,8,2.93,9
2018-05-20,26.97,31.6,23.2,89.62,6,2.5,8
2018-05-21,28.4,33.4,24.7,81.62,0,2.87,16
2018-05-22,28.64,34,25.2,81.1,0,3.48,10
2018-05-23,27.47,31.5,23.2,85.05,12,3.45,10
2018-05-24,28.61,35.4,23.2,75.76,0,4.56,10
2018-05-25,28.9,35.3,24.9,77.7,4,3.47,9
2018-05-26,27.59,34.2,23.6,87.06,24,3.44,3
2018-05-27,27.62,32.4,23.8,85.36,2,3.78,1
2018-05-28,27.61,31.6,24,86.81,8,3.8,18
2018-05-29,28.06,34,23.8,83.58,4,3.14,5
2018-05-30,27.8,32.6,24.2,83.98,4,3.25,10
2018-05-31,27.77,31.6,23.4,83.51,2,3.08,7
2018-06-01,27.87,32.2,22.9,81.1,20,3.23,5
2018-06-02,27.12,32.3,21.9,84.5,28,3.14,12
2018-06-03,28.89,33.9,24.9,79.19,0,2.99,6
2018-06-04,29.52,34.3,23,73.67,2,3.6,11
2018-06-05,29.74,34.7,25.1,77.21,0,4.97,2
2018-06-06,30.11,35,25.7,77.64,0,4.43,8
2018-06-07,30.24,35,26.6,76.96,0,4.56,12
2018-06-08,29.02,33.5,22.4,76.43,8,4.19,10
2018-06-09,29.39,33.8,25,77.39,0,3.78,9
2018-06-10,29.69,32.8,26.4,77.62,0,5.01,3
2018-06-11,30.08,34.2,26.4,73.89,0,5.12,12
2018-06-12,29.7,33.3,26.6,76.1,0,4.29,24
2018-06-13,28.56,33.2,24.1,81.19,6,3.84,10
2018-06-14,28.7,33.6,24.1,81.24,2,3.38,13
2018-06-15,26.97,29.6,21.7,86.99,10,3.5,0
2018-06-16,29.14,34,25.1,80.11,0,4.22,9
2018-06-17,29.55,33.9,25.8,77.9,0,4.17,4
2018-06-18,28.33,31.8,22.8,83.27,8,3.62,15
2018-06-19,27.65,31,22.8,80.38,6,5.03,7
2018-06-20,26.78,31,22.2,87.04,14,3.32,11
2018-06-21,27.9,33.6,24.7,84.59,0,3.5,8
2018-06-22,29.15,32.9,25,82.24,2,4.23,13
2018-06-23,27.14,31.7,24.2,86.03,6,3.77,5
2018-06-24,26.74,31.3,23.3,84.83,2,4.68,9
2018-06-25,26.58,30.4,22,82.59,10,4.12,14
2018-06-26,26.69,29.1,21.9,83.64,16,2.74,14
2018-06-27,25.8,28.5,22.4,87.78,12,3.62,9
2018-06-28,27.71,32.6,23.9,79.69,2,3.72,15
2018-06-29,25.99,28.3,22,88.35,26,3.39,11
2018-06-30,27.91,31.7,23.9,79.21,0,4.35,4
2018-07-01,26.68,30.8,21.6,87.13,6,3.64,8
2018-07-02,27.3,32,24.3,85.12,0,3.25,5
2018-07-03,27.35,31.3,21.2,83.65,8,3.59,6
2018-07-04,28.4,33.3,23.7,76.76,0,3.63,5
2018-07-05,28.8,33.5,24.5,76.32,0,4.68,9
2018-07-06,28.79,33.1,25.3,73.27,0,5.04,10
2018-07-07,28.55,32.9,23.5,76.88,6,4.54,5
2018-07-08,28.58,32.1,24.6,78.65,0,4.73,9
2018-07-09,28.62,32.3,24.2,80.55,2,4.52,22
2018-07-10,26.88,29.5,22.6,84.66,6,4.73,4
2018-07-11,28.21,32.6,25.4,76.68,0,3.73,12
2018-07-12,29.15,34.4,25.2,76.72,0,4.4,16
2018-07-13,29.03,33.3,26.4,78.3,0,5.38,8
2018-07-14,28.39,31.8,21.9,78.41,2,4.86,4
2018-07-15,27.36,31.5,21.1,81.04,12,4.57,3
2018-07-16,28.85,33,24.7,76.52,0,4.8,11
2018-07-17,28.99,32.5,26.4,77.39,0,5.46,3
2018-07-18,29.08,32.8,26.7,78.8,0,5.45,9
2018-07-19,28.29,32.6,23.2,81.35,10,4.81,6
2018-07-20,28.95,33,24.8,79.03,4,4.21,7
2018-07-21,28.47,32.3,24.6,77.01,2,3.74,3
2018-07-22,28.72,33,25.1,80.19,2,4.12,5
2018-07-23,29.47,34.6,25.4,77.47,0,4.79,10
2018-07-24,29.52,34.8,26.3,76.82,0,5.39,12
2018-07-25,27.4,31,23.2,82.01,8,4.08,7
2018-07-26,28.49,34.4,23.5,76.06,0,4.32,6
2018-07-27,29.29,33.7,25.8,72.34,0,4.81,7
2018-07-28,29.58,34.1,26.7,72.74,0,4.78,9
2018-07-29,29.03,34,24.7,76.94,0,4.21,2
2018-07-30,26.89,30.3,23.1,85.87,8,4.26,8
2018-07-31,27.67,33.2,24.9,81.77,0,3.56,9
2018-08-01,26.47,29.2,24.2,86.34,0,3.8,13
2018-08-02,27.9,32.9,24.7,76.03,0,4.7,9
2018-08-03,28.68,33,24.8,76.83,0,4.97,5
2018-08-04,28.25,33,24.2,80,4,4.83,3
2018-08-05,28.11,31.6,24.7,80.13,2,4.59,15
2018-08-06,28.5,32.7,25.1,79.13,0,4.75,8
2018-08-07,28.34,31.5,24.4,80.14,0,4.94,2
2018-08-08,27.02,30.9,21,81.69,2,4.24,9
2018-08-09,28.51,32.9,25,80.2,0,4.15,7
2018-08-10,29.16,33.3,25.1,76.29,0,4.52,10
2018-08-11,29.12,34.5,25.5,77.56,0,4.6,13
2018-08-12,29.33,33.8,25.3,74.94,0,4.59,11
2018-08-13,29.61,34.3,26.9,76.18,0,5.2,12
2018-08-14,29.61,35,26.8,75.34,0,5.72,3
2018-08-15,29.61,34.2,27.1,74.16,0,6.03,6
2018-08-16,29.4,34,25.9,74.61,0,5.21,8
2018-08-17,28.35,32.2,22.5,78.88,4,5.04,7
2018-08-18,29.02,33.9,25,74.93,0,5.66,6
2018-08-19,29.25,33.5,25.7,73.21,0,6.3,3
2018-08-20,29.38,34,26.5,71.63,2,5.36,22
2018-08-21,29.28,34.2,25.2,75.49,0,5.14,13
2018-08-22,27.34,30.3,23.8,86,20,3.43,2
2018-08-23,28.67,33.6,24,74.54,0,4.03,15
2018-08-24,27.05,31.8,21.9,85.09,10,3.59,7
2018-08-25,27.67,33,23.8,77.93,0,4.35,7
2018-08-26,29.1,34.6,24.4,71.1,0,4.53,7
2018-08-27,29.28,35,24.5,76.05,0,5.3,17
2018-08-28,28.29,32.8,24.1,79.33,2,4.04,12
2018-08-29,28.09,32.2,24.5,77.41,0,4.34,6
2018-08-30,28.48,33.6,24.3,75.44,0,4.5,16
2018-08-31,27.59,33.6,23,79.91,10,4.57,11
2018-09-01,27.48,33.4,23.2,79.14,2,3.59,11
2018-09-02,26.95,30.1,21.4,83.85,4,3.33,6
2018-09-03,27.68,31.7,23.5,78.66,0,4.67,4
2018-09-04,26.38,28.7,22,83.74,6,3.53,6
2018-09-05,27.21,31.5,23.2,80.02,0,3.66,13
2018-09-06,28.27,33,24.1,75.71,0,3.85,6
2018-09-07,26.74,30.5,23.3,88.19,18,3.22,6
2018-09-08,26.63,30.8,21.5,86.18,22,3.69,4
2018-09-09,27.38,31.6,23.3,82.05,6,3.97,4
2018-09-10,27.2,32.1,23.4,80.73,4,4.18,4
2018-09-11,26.56,30.6,24.1,84.86,2,3.6,10
2018-09-12,27.6,32,22.6,80.05,0,4.97,6
2018-09-13,28.98,33.8,24.4,69.61,0,4.11,11
2018-09-14,29.01,33.5,24.6,72.64,0,4.97,7
2018-09-15,28.68,32.3,25.9,72.69,0,4.39,3
2018-09-16,28.51,31.8,25.7,71.45,0,4.93,8
2018-09-17,28.9,33.6,25.1,69.49,0,5.23,11
2018-09-18,27.75,32.4,22.7,78.22,4,3.88,15
2018-09-19,26.75,33.3,22.4,82.4,22,3.69,7
2018-09-20,26.46,32.7,21.4,84.34,8,3.81,11
2018-09-21,26.04,32.1,22,79.46,10,3.47,4
2018-09-22,27.25,33,23,82.32,4,3.4,7
2018-09-23,28.77,34.6,23.6,74.05,0,3.45,3
2018-09-24,29.16,34.5,24.3,74.31,0,3.75,11
2018-09-25,29.24,34.7,25,73.02,0,3.96,5
2018-09-26,28.62,34.3,23,77.71,2,3.99,6
2018-09-27,29.21,34.6,24.8,75.34,0,3.86,4
2018-09-28,29.5,34.8,25.5,72.71,0,4.34,8
2018-09-29,29.4,36,25.1,72.22,0,4.47,4
2018-09-30,29.36,34.3,25.6,73.6,0,4.78,4
2018-10-01,29.48,34.6,25.5,73.3,0,4.56,10
2018-10-02,29.57,35.2,25.1,72.01,0,3.83,3
2018-10-03,29.53,34.4,25.9,73.57,0,3.51,5
2018-10-04,29.81,35.7,26.8,73.01,0,4.97,4
2018-10-05,29.83,35.6,25.6,70.72,0,4.3,9
2018-10-06,28.1,34.3,23.3,81.76,6,3.74,6
2018-10-07,27.47,32.5,23.6,82.83,4,3.23,14
2018-10-08,26.92,33.2,23.3,85.78,12,4.97,9
2018-10-09,26.4,31.7,23.3,87.36,18,2.71,10
2018-10-10,26.34,33.2,23.4,87.18,22,3.04,9
2018-10-11,26.65,34,22.9,86.01,18,3.24,8
2018-10-12,26.61,32.5,22.5,86.23,8,3.92,22
2018-10-13,26.67,29.8,22.7,86.75,6,2.86,6
2018-10-14,25.59,27.5,23.3,93.01,8,3.15,4
2018-10-15,28.12,34.4,24.3,77.94,0,3.25,10
2018-10-16,27.55,34.6,24.2,81.52,4,3.17,14
2018-10-17,27.49,32.4,23.6,82.1,2,3.15,12
2018-10-18,26.7,30.5,21.9,80.58,6,4.1,11
2018-10-19,28.05,33.5,23.1,77.05,6,3.79,4
2018-10-20,28.93,34,24.7,75.32,0,3.55,9
2018-10-21,28.83,35,24.5,77.49,0,3.39,6
2018-10-22,28.62,35.4,22.9,75.6,2,3.82,12
2018-10-23,27.46,34.8,21.9,81.62,14,3.15,18
2018-10-24,27.57,33.8,24.3,80.83,2,3.83,11
2018-10-25,27.37,32.1,23.3,83.21,6,2.73,10
2018-10-26,28.28,34.3,24,79.66,6,4.97,12
2018-10-27,27.68,33.3,24.2,83.93,4,2.92,9
2018-10-28,27.23,33.2,23.9,85.03,8,2.62,7
2018-10-29,27.48,34.9,23.6,84.05,6,3.02,12
2018-10-30,27.46,35.4,23.8,85.46,10,3.14,12
2018-10-31,27.47,32.9,24.1,81.52,0,3.72,14
2018-11-01,26.49,30.7,24.2,86.91,2,3.47,11
2018-11-02,26.9,32.7,23.8,82.63,4,3.28,3
2018-11-03,27.14,31.9,23.7,85.14,8,2.89,5
2018-11-04,27.3,34.5,23.6,86.25,8,3.27,5
2018-11-05,27.45,34.1,24.6,85.53,2,3.05,12
2018-11-06,27.29,33.4,23.6,83.13,2,3.63,10
2018-11-07,28.12,34.1,23.5,78.1,10,3.35,4
2018-11-08,28.07,34.5,23.4,77.97,14,3.85,9
2018-11-09,27,29.7,23.7,87.3,8,4.97,5
2018-11-10,27.52,34.1,23.5,84.39,12,2.95,10
2018-11-11,26.61,32.5,22.7,88.52,22,2.77,6
2018-11-12,27.59,33.5,24.1,82.09,8,3.02,17
2018-11-13,27.51,32.8,23.9,82.18,0,2.95,10
2018-11-14,27.58,31.6,23.7,79.71,18,4.97,9
2018-11-15,26.31,31.9,22.9,89.56,10,3.26,16
2018-11-16,27.95,33.3,24.2,82.18,0,4.97,14
2018-11-17,27.46,32.2,21.4,82.32,12,3.08,9
2018-11-18,26.74,32,23.2,85.9,4,2.91,8
2018-11-19,26.97,33.7,23,83.56,10,3.52,15
2018-11-20,27.84,33.7,23.3,78.92,2,3.36,13
2018-11-21,26.45,31,22.6,86.52,16,4.08,19
2018-11-22,26.84,31.8,21.9,84.08,12,2.92,13
2018-11-23,27.65,34.5,24.2,82.02,6,3.23,18
2018-11-24,28.35,34.5,23.4,77.2,0,3.39,11
2018-11-25,28.08,32.7,23,80.81,6,2.82,16
2018-11-26,28.12,33.8,22.2,79.74,8,3.38,24
2018-11-27,26.94,30.1,22.5,85.12,8,3.78,18
2018-11-28,27.92,34.8,24.3,81.1,4,3.47,8
2018-11-29,27.88,33.5,23.7,82.8,4,3.49,16
2018-11-30,27.57,32.5,23.9,84.07,4,4,15
2018-12-01,26.98,32.5,23.6,85.94,10,4.14,8
2018-12-02,26.82,35.2,23.8,85.84,6,4.38,9
2018-12-03,26.58,33,23.8,88.93,4,2.93,8
2018-12-04,27.74,33.9,24,82.97,2,3.28,6
2018-12-05,27.2,34.3,22.9,86.45,14,3.25,3
2018-12-06,26.92,33.9,23,86.73,6,3.06,6
2018-12-07,27.21,33,23.5,84.24,4,3.07,7
2018-12-08,27.3,34.3,23.2,84.3,10,3.3,1
2018-12-09,27.98,34.7,24.8,83.27,4,3.02,10
2018-12-10,27.46,34.9,22.8,85.35,6,3.27,9
2018-12-11,26.4,32.3,23.4,88.38,18,4.97,14
2018-12-12,26.72,33.2,23.4,87.24,16,4.97,18
2018-12-13,26.49,30.1,23.9,88.01,0,3.92,20
2018-12-14,26.91,31.3,23.6,82.95,0,4.25,13
2018-12-15,26.84,32.6,22.8,83.86,14,3.45,14
2018-12-16,26.71,34.2,23.4,84.24,8,3.34,9
2018-12-17,27.34,33.9,23.7,81.79,2,3.36,18
2018-12-18,28.22,33.5,24.8,79.08,0,3.56,12
2018-12-19,28.09,34.8,22.9,80.47,4,3.3,24
2018-12-20,27.92,34.9,23.6,79.46,6,4.97,23
2018-12-21,28.05,34.5,24.6,80.38,2,4.51,26
2018-12-22,28.2,34.7,24.6,78.99,2,4.38,17
2018-12-23,27.94,34.7,23.3,78.27,2,3.3,16
2018-12-24,28.53,34.5,23.8,76.35,0,3.64,26
2018-12-25,28.63,33.8,24.6,77.23,0,3.81,15
2018-12-26,28.32,33.6,22.6,75.46,2,5.3,26
2018-12-27,27.82,31.4,24.3,77.8,0,4.97,27
2018-12-28,29.19,34.4,24.9,70.6,0,4.81,35
2018-12-29,28.13,31.4,23.7,79.16,0,3.88,15
2018-12-30,28.53,35.4,24.5,78.52,2,4.75,11
2018-12-31,27.21,33,22.4,84.37,16,4.95,22
2019-01-01,28.02,34.8,22.8,75.7,4,4.49,17
2019-01-02,28.79,33.2,24.7,72.24,0,5.53,40
2019-01-03,29.09,32.9,24.7,75.64,0,7.19,49
2019-01-04,29.26,33.6,25.4,69.74,0,5.52,17
2019-01-05,28.3,34,24,80.24,4,4.04,23
2019-01-06,28.62,33.5,25.2,78.25,0,5.8,13
2019-01-07,28.81,33.8,25.2,75.1,0,6.17,43
2019-01-08,27.88,32.5,24.7,82.04,6,5.11,49
2019-01-09,28.27,33.1,24.9,78.46,0,5.68,40
2019-01-10,28.71,33.8,24.7,72.35,0,5.96,45
2019-01-11,28.3,33.9,24.5,74.96,0,5.75,37
2019-01-12,28.31,34.4,23.6,73.57,8,5.19,23
2019-01-13,27.76,34.7,23.1,78.1,4,5.28,19
2019-01-14,27.98,33.3,24.2,77.7,0,5.27,41
2019-01-15,28.28,34.2,24.3,72.76,2,4.8,36
2019-01-16,28.28,32.9,24.6,74.71,0,5.33,34
2019-01-17,26.66,32.6,23.8,84,10,5.08,30
2019-01-18,25.87,29.3,22.5,85.94,24,5.39,38
2019-01-19,27.43,32.3,23.5,76.74,0,5.62,22
2019-01-20,28.03,33.4,24.3,75.49,0,5.79,13
2019-01-21,28.05,32.9,24.9,74.72,2,6.12,38
2019-01-22,27.68,31.7,24.6,74.29,0,6.05,39
2019-01-23,28,32.9,24.6,73.28,0,6.63,29
2019-01-24,27.65,32.4,24.7,73.56,0,6.33,47
2019-01-25,27.19,31.6,23.6,75.07,0,6.29,37
2019-01-26,27.24,32.1,23.8,74.46,0,6.73,25
2019-01-27,27.79,32.7,24.6,75.75,0,7.23,18
2019-01-28,26.82,29.9,24.6,83.33,0,6.96,28
2019-01-29,27.95,33.7,24.6,77.55,0,7.16,39
2019-01-30,28.05,33.2,24.8,73.11,0,6.39,30
2019-01-31,27.81,32.7,23.9,75.25,0,5.37,29
2019-02-01,28.27,34.3,24.7,74.31,0,6.49,13
2019-02-02,28.21,33.2,24.6,76.85,0,6.01,14
2019-02-03,28.25,33.4,24.7,77.79,0,6.03,17
2019-02-04,28.1,34.5,23.3,78.51,4,5.35,27
2019-02-05,28.06,33.6,24.3,75.6,0,5.47,9
2019-02-06,27.98,34.3,23,71.71,0,5.6,10
2019-02-07,27.88,34.4,23.2,75.43,4,5.41,29
2019-02-08,28.37,34.7,24,74.92,0,5.38,30
2019-02-09,28.68,35.8,24.5,75.81,0,5.18,18
2019-02-10,28.4,34.1,25.1,74.97,0,6.2,15
2019-02-11,27.95,33.6,23,66.86,0,6.65,27
2019-02-12,28.56,34.5,22.4,68.6,0,6.32,33
2019-02-13,28.6,33.5,25,75.45,0,7.13,37
2019-02-14,28.72,34.1,26.1,71.57,0,7.41,43
2019-02-15,27.99,33.3,24.1,72.15,0,6.59,46
2019-02-16,28.3,34.7,24.4,70.69,0,6.36,38
2019-02-17,27.48,34.4,22,78.47,10,4.9,13
2019-02-18,26.84,31.7,21.4,80.96,4,3.79,47
2019-02-19,27.72,33.7,23.8,80.23,6,4.77,32
2019-02-20,27.99,33.3,23.3,79.17,4,4.85,19
2019-02-21,28.5,34,24,72.59,0,6.31,133
2019-02-22,28.41,35.3,24.2,75.46,0,5.25,15
2019-02-23,28.25,34.4,23.9,72.7,0,5.89,12
2019-02-24,28.11,33.6,23.2,71.86,0,5.59,12
2019-02-25,28.62,34.3,23.9,73.61,0,6,19
2019-02-26,28.53,33.6,25.4,76.03,0,6.69,29
2019-02-27,28.28,34.2,25,71.58,0,6.89,23
2019-02-28,28.25,33.5,24.8,75.71,0,5.66,32
2019-03-01,28.44,33.9,24.2,71.59,0,6.31,24
2019-03-02,28.4,35.2,24.1,68.4,0,5.81,19
2019-03-03,28.13,36,22.6,69.19,0,5.29,14
2019-03-04,27.97,35,22.8,71.77,4,4.94,30
2019-03-05,28.6,34.4,23.4,70.28,0,4.6,20
2019-03-06,28.66,33.1,25.5,75.24,0,5.07,22
2019-03-07,29.01,35.2,23.4,74.57,0,4.18,11
2019-03-08,29.01,35.2,25.1,73.59,0,4.78,28
2019-03-09,29.08,36,24.9,71.69,0,4.76,11
2019-03-10,28.87,34.9,24.3,73.78,0,4.76,10
2019-03-11,27.2,34.1,21.5,81.58,22,4.24,18
2019-03-12,28.4,35.9,23.6,73.04,2,4.41,20
2019-03-13,29.12,35.3,23.7,74.19,0,4.91,26
2019-03-14,28.95,35,23.9,67.82,0,5.56,11
2019-03-15,28.68,34.9,23.7,65.78,0,5.36,7
2019-03-16,28.32,34.6,23,71.82,2,5.88,11
2019-03-17,28.71,34.8,24,67.39,0,5.94,2
2019-03-18,28.89,35.4,22.8,62.39,0,5.99,15
2019-03-19,28.88,34.6,23.2,66.9,0,5.87,15
2019-03-20,29.2,34.6,24.6,69.47,0,5.24,16
2019-03-21,27.95,35.7,22.1,75.23,28,5.23,19
2019-03-22,28.66,36,23.9,74.21,0,4.08,19
2019-03-23,29.21,36,25.1,76.59,2,3.98,16
2019-03-24,28.83,35.2,23.7,76.36,2,4.14,14
2019-03-25,28.55,35.1,22.7,77.54,6,4.72,13
2019-03-26,29.56,35.4,25.5,73.07,0,5.85,15
2019-03-27,29.85,35.6,25.8,67.28,0,5.82,10
2019-03-28,27.97,34.9,21.5,78.98,12,4.45,17
2019-03-29,29.02,34.7,23.8,74.23,0,3.9,13
