date,mean_temp,max_temp,min_temp,humidity,mean_rain_fall,mean_wind,cases
2020-05-17,28.68,33.8,23.9,83.74,24,4.48,40
2020-05-18,29.12,34.6,25.1,79.13,0,4.29,104
2020-05-19,30.1,34.9,26.3,79.18,2,4.16,99
2020-05-20,28.52,33.4,23.2,81.54,8,4.4,77
2020-05-21,29.06,35.9,24,79.75,4,3.8,91
2020-05-22,27.93,34.8,22.8,84.91,26,3.63,57
2020-05-23,27.58,32,24.1,84.43,4,3.32,93
2020-05-24,29.13,34.2,25.3,78.6,0,4.11,64
2020-05-25,29.65,35,25.6,78.43,0,4.08,65
2020-05-26,29.41,35.2,24.8,78.95,6,3.65,151
2020-05-27,28.01,32.2,23.8,84.69,10,3.58,133
2020-05-28,29.21,34.7,23.4,81.14,8,4.52,128
2020-05-29,28.54,33.9,22.3,82.77,4,4.03,105
2020-05-30,28.21,34.7,23.8,83.98,2,3.96,92
2020-05-31,28.6,34,23,80.26,0,4.42,63
2020-06-01,26.75,30.8,22.1,86.94,10,4.36,142
2020-06-02,28.65,35.6,22.5,79.47,2,4.13,160
2020-06-03,28.89,33.7,23.5,80.18,2,4.4,132
2020-06-04,28.3,34.1,22.9,81.43,16,4.67,128
2020-06-05,27.84,32.1,22.4,82.45,8,5.5,64
2020-06-06,27.22,29.9,22.6,85.4,4,4,104
2020-06-07,29.38,34.3,24,76.98,0,4.24,120
2020-06-08,28.41,32.2,24.9,83.38,0,4.34,108
2020-06-09,28.03,33.21,23.93,79.46,4.38,5.17,217
2020-06-10,28.03,33.21,23.93,79.46,4.38,5.64,179
2020-06-11,29.51,32.8,26.7,77.85,2,4.32,170
2020-06-12,28.61,32.4,24.6,82.52,6,4.19,147
2020-06-13,25.96,29,22.6,88.79,18,4.24,198
2020-06-14,27.91,33.4,22.7,83.96,6,4.23,97
2020-06-15,29.4,33.6,23.9,78.68,2,4.77,187
2020-06-16,28.01,32,24.4,85.21,4,4.07,249
2020-06-17,26.79,30.6,23.8,88.79,18,3.62,221
2020-06-18,27.56,31.9,23.9,82.95,2,3.69,219
2020-06-19,27.91,32.7,23.8,83.52,2,4.32,108
2020-06-20,26.4,29.2,23.7,90.8,22,3.96,209
2020-06-21,26.43,28.7,23.2,90.02,12,3.87,101
2020-06-22,27.06,30.1,23.2,87.59,10,4.31,281
2020-06-23,26.37,29.3,22.5,89.95,44,4.79,180
2020-06-24,26.66,28.6,23.4,86.62,14,5.19,234
2020-06-25,28.18,32.6,23.2,78.18,0,4.83,220
2020-06-26,28.67,33,23.7,79,0,4.71,122
2020-06-27,28.95,32.7,24.9,80.69,2,5.57,198
2020-06-28,29.02,33.7,23.2,78.5,2,5.33,106
2020-06-29,29.2,33.7,25.6,77.4,2,5.34,211
2020-06-30,29.24,34.4,24.3,76.2,0,5.58,284
2020-07-01,28.15,32.2,22,82.38,0,4.36,229
2020-07-02,29.33,32.1,26.9,75.76,0,4.97,203
2020-07-03,29.44,33.6,25.7,75.7,0,4.95,173
2020-07-04,28.52,33.6,21.4,79.15,8,4.91,252
2020-07-05,27.62,33.9,22.4,82.47,6,4.3,112
2020-07-06,28.47,33.5,23.2,79.32,4,5.04,355
2020-07-07,27.44,32.3,23.4,83.67,4,4.97,237
2020-07-08,27.15,31.5,23.3,84.25,4,4.97,339
2020-07-09,25.77,28.4,22.7,88.87,16,5.05,122
2020-07-10,27.42,32.2,22.3,78.69,0,4.17,180
2020-07-11,27.55,31.6,23.4,82.84,2,4.14,257
2020-07-12,28.19,32.6,23.6,80.89,4,4.47,138
2020-07-13,25.88,30.5,22.9,88.99,22,4.67,334
2020-07-14,26.84,30.5,22.7,83.37,0,4.41,288
2020-07-15,27.49,32.2,23.4,84.21,2,4.31,279
2020-07-16,28.17,34.7,22.6,81.23,4,4.3,226
2020-07-17,28.85,34,23.3,77.49,0,4.28,156
2020-07-18,28.02,33.4,24.1,81.12,0,4.15,222
2020-07-19,28.49,33.5,23.5,77.62,0,4.38,135
2020-07-20,29.15,35.1,24.2,76.53,0,5.09,286
2020-07-21,29.05,34.6,24.1,76.69,0,4.69,324
2020-07-22,27.76,32,22.2,82.84,14,3.7,361
2020-07-23,27.62,31.5,22.7,81.36,4,4.02,180
2020-07-24,27.47,32.4,23,83.88,8,4.26,289
2020-07-25,26.99,32.1,23.2,85.92,6,4.23,221
2020-07-26,27.49,32.7,23.1,83.71,4,4.75,111
2020-07-27,26.64,31.1,22.4,87.71,20,4.38,207
2020-07-28,27.94,33,23.3,80.99,0,4.38,313
2020-07-29,26.15,29.6,23.3,89.4,6,3.87,207
2020-07-30,28.2,33.4,23.8,81.59,0,4.43,155
2020-07-31,28.11,31.7,23,79.93,0,4.77,170
2020-08-01,28.24,32.3,23.1,78.91,0,4.68,186
2020-08-02,28.83,33.3,24,75.95,0,4.82,99
2020-08-03,29.29,33.8,24.8,73.62,0,4.97,336
2020-08-04,27.68,30.6,23,79.53,0,4.68,230
2020-08-05,28.77,33.4,24.2,78.75,0,4.59,277
2020-08-06,29.23,34,25.2,79.14,0,4.12,199
2020-08-07,29.52,34.9,24.7,78.21,0,4.69,155
2020-08-08,29.8,34.8,26.2,76.07,0,4.66,243
2020-08-09,29.85,35.4,25.6,78.57,0,4.49,107
2020-08-10,29.91,35,26.8,77.11,0,5.08,124
2020-08-11,29.82,34.6,27.1,78.12,0,4.66,293
2020-08-12,27.72,32.5,21.6,81.24,4,4.28,217
2020-08-13,28.38,33.4,22.5,74.25,26,4.1,233
2020-08-14,25.96,29.3,22.1,87.84,26,3.85,200
2020-08-15,27.59,33.2,23.4,83.46,4,3.59,205
2020-08-16,27.84,32.3,22.7,80.69,0,4.08,107
2020-08-17,27.19,32.7,22.7,84.32,18,3.7,263
2020-08-18,27.13,30.7,23.6,83.85,2,4.04,169
2020-08-19,27.94,33.2,23,80.99,2,3.82,232
2020-08-20,28.08,33.2,23.8,82.59,2,4.63,154
2020-08-21,29.44,34.3,25.9,74.11,0,5.4,135
2020-08-22,27.74,33.4,22,81.38,8,4.44,123
2020-08-23,25.55,29.3,22.4,91.22,10,3.7,101
2020-08-24,28.11,34.4,22.7,80.32,0,4.73,210
2020-08-25,27.8,32.2,24.2,80.75,0,4.43,190
2020-08-26,27.15,32.5,23.6,79.89,4,4.93,193
2020-08-27,27.85,31.9,22.9,78.13,0,4.46,183
2020-08-28,28.77,33.2,23.2,71.74,2,4.72,94
2020-08-29,27.24,32.4,24.3,84.65,6,4.05,127
2020-08-30,28.62,34,23.9,77.79,2,4.58,72
2020-08-31,29.06,33.7,24.6,76.04,0,4.86,217
2020-09-01,28.57,33.5,24.2,79.82,4,4.5,160
2020-09-02,28.52,33.3,24.5,79.74,2,4.36,140
2020-09-03,26.94,31.4,23.3,87.31,10,3.58,127
2020-09-04,27.39,32.3,23.8,84.92,4,4.25,76
2020-09-05,25.48,28.3,23,89.19,22,4.21,102
2020-09-06,26.55,32.3,22.8,86.17,10,4.05,51
2020-09-07,28.15,33.6,23.2,79.17,0,4.83,155
2020-09-08,28.19,33.2,23.8,80.4,2,4.73,155
2020-09-09,28.24,33.5,24.4,80.33,2,3.9,99
2020-09-10,27.18,32,22.9,83.62,12,4.32,110
2020-09-11,27.57,32.7,22.8,79.02,12,4.53,54
2020-09-12,26.05,31.6,22.4,87.2,12,3.85,60
2020-09-13,24.81,28.3,22,90.43,20,3.89,44
2020-09-14,25.57,29.8,22.1,89.68,8,3.8,142
2020-09-15,27.61,32.3,22.9,82.67,0,3.97,124
2020-09-16,26.63,31.3,21,80.22,12,4.75,89
2020-09-17,28.07,34.1,23,78.69,0,4.54,102
2020-09-18,28.82,35,23.7,75.68,0,4.96,80
2020-09-19,28.33,35,22.5,75.24,8,4.78,72
2020-09-20,28.77,33,24.9,78.98,0,4.37,35
2020-09-21,26.3,30.8,23.3,88.67,4,4.29,151
2020-09-22,27.61,33.3,23.6,81.98,0,4.43,111
2020-09-23,28.77,34.6,23.8,77.6,0,3.93,86
2020-09-24,28.34,33.3,23.9,78.56,4,4.74,80
2020-09-25,28.8,34.6,22.5,75.43,16,4.12,41
2020-09-26,25.93,29.3,22.3,86.55,28,4.87,53
2020-09-27,26.48,30,22.3,83.96,4,4.74,48
2020-09-28,28.46,33.5,24.9,78.59,0,4.4,107
2020-09-29,27.42,31.1,22.9,84.77,4,4.17,123
2020-09-30,27.95,34.5,24.5,84.23,6,4.18,102
2020-10-01,26.69,31.1,23.6,89,8,3.44,78
2020-10-02,27.79,33,22.7,82.17,8,4.22,58
2020-10-03,27.56,33.2,22.6,77.03,4,5.66,59
2020-10-04,28.62,31.7,25,73.95,0,3.88,33
2020-10-05,29.03,34.8,25.6,75.32,0,3.55,104
2020-10-06,28.66,33.8,25.6,78.62,0,4.29,87
2020-10-07,28.16,33.3,23.8,78.56,4,4.99,90
2020-10-08,27.08,33.2,23.4,84.75,12,5.33,66
2020-10-09,27.97,31,25.6,78.82,0,4.42,47
2020-10-10,27.59,30.2,23.1,82.3,8,4.23,74
2020-10-11,27.6,31.9,22.9,79.4,4,5.29,48
2020-10-12,28.38,31.5,25.7,76.84,0,6.19,98
2020-10-13,29.08,32.7,25,71.02,0,4.27,114
2020-10-14,28.83,32.8,23.2,77.57,4,4.38,99
2020-10-15,28.49,33.2,23.8,76.11,4,4.92,67
2020-10-16,29.1,34.2,23.8,72.32,0,4.62,60
2020-10-17,29.74,34.8,25.8,75.79,0,4.21,72
2020-10-18,28.29,33.6,22.5,81.98,2,4.18,53
2020-10-19,28.79,34.3,24.4,74.74,0,4.26,97
2020-10-20,27.9,31.2,23.5,83.81,2,3.5,116
2020-10-21,28.83,34.6,24.1,76.72,2,4.97,77
2020-10-22,27.11,31.6,22.9,81.98,8,5.48,81
2020-10-23,28.76,33.1,25.9,78.18,0,4.08,43
2020-10-24,27.92,31.7,24.2,83.35,2,3.36,74
2020-10-25,28.25,33.7,22.2,75.58,4,4.67,33
2020-10-26,27.4,30,23.2,83.09,6,3.69,91
2020-10-27,29.45,34.4,25,74.26,0,4.47,75
2020-10-28,27.89,29.8,23.1,85.48,8,3.31,74
2020-10-29,28.44,33.3,25.5,81.77,0,4.4,69
2020-10-30,28.68,34.1,24.8,78.78,0,3.95,38
2020-10-31,27.45,34.8,22.6,84.75,22,3.92,37
2020-11-01,27.86,33.4,24.1,80.37,0,4.85,25
2020-11-02,27.22,33.9,22.5,82.79,18,4.13,83
2020-11-03,27.57,31.7,24.4,86.62,2,3.37,73
2020-11-04,25.55,28.5,22.9,90.72,24,3.42,61
2020-11-05,28.06,34.9,23.9,76.87,0,3.67,54
2020-11-06,28.98,34.1,25.2,76.31,0,3.59,44
2020-11-07,25.97,29.5,23,92,22,3.63,47
2020-11-08,26.4,30.2,23.4,89.12,6,3.68,29
2020-11-09,26.91,31.3,24,87.17,2,3.79,79
2020-11-10,27.15,31.3,23.5,85.56,6,3.27,40
2020-11-11,28.66,33.2,24,78.22,0,3.96,71
2020-11-12,29.59,35.6,25.7,74.45,2,5.29,38
2020-11-13,29.13,34.5,25.1,77.77,2,4.81,45
2020-11-14,28.07,33.3,23.5,82.99,4,4.15,26
2020-11-15,27.22,33.1,22.8,87.2,24,4.71,22
2020-11-16,27.82,33.3,24.3,79.92,4,5.36,61
2020-11-17,27.19,33.7,23.5,84.78,8,3.95,43
2020-11-18,28.34,33.9,24.3,78.22,0,3.71,33
2020-11-19,27.52,32.3,24.1,84.7,6,3.42,34
2020-11-20,27.45,34.6,23.6,85.14,4,3.53,29
2020-11-21,26.6,33.6,23.4,87.99,18,3.91,22
2020-11-22,26.19,33.8,22.8,88.24,30,3.82,21
2020-11-23,25.84,30.7,23,90.74,16,3.66,55
2020-11-24,25.95,29.9,23.8,89.35,0,3.57,50
2020-11-25,26.55,31.5,23.5,86.95,2,4.05,48
2020-11-26,26.22,28.3,24.2,90.36,2,3.57,29
2020-11-27,27.44,32.6,24.6,86.17,0,4.01,20
2020-11-28,28.69,34.3,24.7,75.55,0,4.16,0
2020-11-29,27.34,31.9,23.4,83.67,8,4.51,0
2020-11-30,26.86,32.6,22.7,81.61,12,4.66,0
2020-12-01,28.8,33.5,24.5,76.32,0,4.68,0
2020-12-02,28.79,33.1,25.3,73.27,0,5.04,0
2020-12-03,28.55,32.9,23.5,76.88,6,4.54,0
2020-12-04,28.58,32.1,24.6,78.65,0,4.73,0
2020-12-05,28.62,32.3,24.2,80.55,2,4.52,0
2020-12-06,26.88,29.5,22.6,84.66,6,4.73,0
2020-12-07,28.21,32.6,25.4,76.68,0,3.73,0
2020-12-08,29.15,34.4,25.2,76.72,0,4.4,0
2020-12-09,29.03,33.3,26.4,78.3,0,5.38,0
2020-12-10,28.39,31.8,21.9,78.41,2,4.86,0
2020-12-11,27.36,31.5,21.1,81.04,12,4.57,0
2020-12-12,28.85,33,24.7,76.52,0,4.8,0
2020-12-13,28.99,32.5,26.4,77.39,0,5.46,0
2020-12-14,29.08,32.8,26.7,78.8,0,5.45,0
2020-12-15,28.29,32.6,23.2,81.35,10,4.81,0
2020-12-16,28.95,33,24.8,79.03,4,4.21,0
2020-12-17,28.47,32.3,24.6,77.01,2,3.74,0
2020-12-18,28.72,33,25.1,80.19,2,4.12,0
2020-12-19,29.47,34.6,25.4,77.47,0,4.79,0
2020-12-20,29.52,34.8,26.3,76.82,0,5.39,0
2020-12-21,27.4,31,23.2,82.01,8,4.08,0
2020-12-22,28.49,34.4,23.5,76.06,0,4.32,0
2020-12-23,29.29,33.7,25.8,72.34,0,4.81,0
2020-12-24,29.58,34.1,26.7,72.74,0,4.78,0
2020-12-25,29.03,34,24.7,76.94,0,4.21,0
2020-12-26,26.89,30.3,23.1,85.87,8,4.26,0
2020-12-27,27.67,33.2,24.9,81.77,0,3.56,0
2020-12-28,26.47,29.2,24.2,86.34,0,3.8,0
2020-12-29,27.9,32.9,24.7,76.03,0,4.7,0
2020-12-30,28.68,33,24.8,76.83,0,4.97,0
2020-12-31,28.25,33,24.2,80,4,4.83,0
2021-01-01,28.11,31.6,24.7,80.13,2,4.59,0
2021-01-02,28.5,32.7,25.1,79.13,0,4.75,0
2021-01-03,28.34,31.5,24.4,80.14,0,4.94,0
2021-01-04,27.02,30.9,21,81.69,2,4.24,0
2021-01-05,28.51,32.9,25,80.2,0,4.15,0
2021-01-06,29.16,33.3,25.1,76.29,0,4.52,0
2021-01-07,29.12,34.5,25.5,77.56,0,4.6,0
2021-01-08,29.33,33.8,25.3,74.94,0,4.59,0
2021-01-09,29.61,34.3,26.9,76.18,0,5.2,0
2021-01-10,29.61,35,26.8,75.34,0,5.72,0
2021-01-11,29.61,34.2,27.1,74.16,0,6.03,0
2021-01-12,29.4,34,25.9,74.61,0,5.21,0
2021-01-13,28.35,32.2,22.5,78.88,4,5.04,0
2021-01-14,29.02,33.9,25,74.93,0,5.66,0
2021-01-15,29.25,33.5,25.7,73.21,0,6.3,0
2021-01-16,29.38,34,26.5,71.63,2,5.36,0
2021-01-17,29.28,34.2,25.2,75.49,0,5.14,0
2021-01-18,27.34,30.3,23.8,86,20,3.43,0
2021-01-19,28.67,33.6,24,74.54,0,4.03,0
2021-01-20,27.05,31.8,21.9,85.09,10,3.59,0
2021-01-21,27.67,33,23.8,77.93,0,4.35,0
2021-01-22,29.1,34.6,24.4,71.1,0,4.53,0
2021-01-23,29.28,35,24.5,76.05,0,5.3,0
2021-01-24,28.29,32.8,24.1,79.33,2,4.04,0
2021-01-25,28.09,32.2,24.5,77.41,0,4.34,0
2021-01-26,28.48,33.6,24.3,75.44,0,4.5,0
2021-01-27,27.59,33.6,23,79.91,10,4.57,0
2021-01-28,27.48,33.4,23.2,79.14,2,3.59,0
2021-01-29,26.95,30.1,21.4,83.85,4,3.33,0
2021-01-30,27.68,31.7,23.5,78.66,0,4.67,0
2021-01-31,26.38,28.7,22,83.74,6,3.53,0
2021-02-01,27.21,31.5,23.2,80.02,0,3.66,0
2021-02-02,28.27,33,24.1,75.71,0,3.85,0
2021-02-03,26.74,30.5,23.3,88.19,18,3.22,0
2021-02-04,26.63,30.8,21.5,86.18,22,3.69,0
2021-02-05,27.38,31.6,23.3,82.05,6,3.97,0
2021-02-06,27.2,32.1,23.4,80.73,4,4.18,0
2021-02-07,26.56,30.6,24.1,84.86,2,3.6,0
2021-02-08,27.6,32,22.6,80.05,0,4.97,0
2021-02-09,28.98,33.8,24.4,69.61,0,4.11,0
2021-02-10,29.01,33.5,24.6,72.64,0,4.97,0
2021-02-11,28.68,32.3,25.9,72.69,0,4.39,0
2021-02-12,28.51,31.8,25.7,71.45,0,4.93,0
2021-02-13,28.9,33.6,25.1,69.49,0,5.23,0
2021-02-14,27.75,32.4,22.7,78.22,4,3.88,0
2021-02-15,26.75,33.3,22.4,82.4,22,3.69,0
2021-02-16,26.46,32.7,21.4,84.34,8,3.81,0
2021-02-17,26.04,32.1,22,79.46,10,3.47,0
2021-02-18,27.25,33,23,82.32,4,3.4,0
2021-02-19,28.77,34.6,23.6,74.05,0,3.45,0
2021-02-20,29.16,34.5,24.3,74.31,0,3.75,0
2021-02-21,29.24,34.7,25,73.02,0,3.96,0
2021-02-22,28.62,34.3,23,77.71,2,3.99,0
2021-02-23,29.21,34.6,24.8,75.34,0,3.86,0
2021-02-24,29.5,34.8,25.5,72.71,0,4.34,0
2021-02-25,29.4,36,25.1,72.22,0,4.47,0
2021-02-26,29.36,34.3,25.6,73.6,0,4.78,0
2021-02-27,29.48,34.6,25.5,73.3,0,4.56,0
2021-02-28,29.57,35.2,25.1,72.01,0,3.83,0
2021-03-01,29.53,34.4,25.9,73.57,0,3.51,0
2021-03-02,29.81,35.7,26.8,73.01,0,4.97,0
2021-03-03,29.83,35.6,25.6,70.72,0,4.3,0
2021-03-04,28.1,34.3,23.3,81.76,6,3.74,0
2021-03-05,27.47,32.5,23.6,82.83,4,3.23,0
2021-03-06,26.92,33.2,23.3,85.78,12,4.97,0
2021-03-07,26.4,31.7,23.3,87.36,18,2.71,0
2021-03-08,26.34,33.2,23.4,87.18,22,3.04,0
2021-03-09,26.65,34,22.9,86.01,18,3.24,0
2021-03-10,26.61,32.5,22.5,86.23,8,3.92,0
2021-03-11,26.67,29.8,22.7,86.75,6,2.86,0
2021-03-12,25.59,27.5,23.3,93.01,8,3.15,0
2021-03-13,28.12,34.4,24.3,77.94,0,3.25,0
2021-03-14,27.55,34.6,24.2,81.52,4,3.17,0
2021-03-15,27.49,32.4,23.6,82.1,2,3.15,0
2021-03-16,26.7,30.5,21.9,80.58,6,4.1,0
2021-03-17,28.05,33.5,23.1,77.05,6,3.79,0
2021-03-18,28.93,34,24.7,75.32,0,3.55,0
2021-03-19,28.83,35,24.5,77.49,0,3.39,0
2021-03-20,28.62,35.4,22.9,75.6,2,3.82,0
2021-03-21,27.46,34.8,21.9,81.62,14,3.15,0
2021-03-22,27.57,33.8,24.3,80.83,2,3.83,0
2021-03-23,27.37,32.1,23.3,83.21,6,2.73,0
2021-03-24,28.28,34.3,24,79.66,6,4.97,0
2021-03-25,27.68,33.3,24.2,83.93,4,2.92,0
2021-03-26,27.23,33.2,23.9,85.03,8,2.62,0
2021-03-27,27.48,34.9,23.6,84.05,6,3.02,0
2021-03-28,27.46,35.4,23.8,85.46,10,3.14,0
2021-03-29,27.47,32.9,24.1,81.52,0,3.72,0
2021-03-30,26.49,30.7,24.2,86.91,2,3.47,0
2021-03-31,26.9,32.7,23.8,82.63,4,3.28,0
2021-04-01,27.14,31.9,23.7,85.14,8,2.89,0
2021-04-02,27.3,34.5,23.6,86.25,8,3.27,0
2021-04-03,27.45,34.1,24.6,85.53,2,3.05,0
2021-04-04,27.29,33.4,23.6,83.13,2,3.63,0
2021-04-05,28.12,34.1,23.5,78.1,10,3.35,0
2021-04-06,28.07,34.5,23.4,77.97,14,3.85,0
2021-04-07,27,29.7,23.7,87.3,8,4.97,0
2021-04-08,27.52,34.1,23.5,84.39,12,2.95,0
2021-04-09,26.61,32.5,22.7,88.52,22,2.77,0
2021-04-10,27.59,33.5,24.1,82.09,8,3.02,0
2021-04-11,27.51,32.8,23.9,82.18,0,2.95,0
2021-04-12,27.58,31.6,23.7,79.71,18,4.97,0
2021-04-13,26.31,31.9,22.9,89.56,10,3.26,0
2021-04-14,27.95,33.3,24.2,82.18,0,4.97,0
2021-04-15,27.46,32.2,21.4,82.32,12,3.08,0
2021-04-16,27.39,32.2,22.4,82.71,4,6.55,0
2021-04-17,28.56,32.4,25.9,76.69,0,10.47,0
2021-04-18,28.93,33.1,24.7,71.81,0,8.46,0
2021-04-19,28.71,32.5,24.6,76.98,0,7.77,0
2021-04-20,27.98,34.4,23.7,80.65,8,3.82,0
2021-04-21,28.68,34,24.5,78.09,0,4.78,0
2021-04-22,27.82,34.1,24.2,83.62,8,3.78,0
2021-04-23,27.58,34.3,22.6,84.89,24,4.24,0
2021-04-24,27.09,33.2,24.4,86,4,3.55,0
2021-04-25,27.88,34.5,24.6,84.87,4,3.62,0
2021-04-26,27.38,33.7,22.9,86.48,14,3.55,0
2021-04-27,28.27,33,24,78.67,2,4.11,0
2021-04-28,29.77,35,25.1,70.46,0,4.07,0
2021-04-29,28.81,34.4,24,81.2,4,3.75,0
2021-04-30,26.75,33.2,22.1,87.3,14,3.23,0
2021-05-01,27.75,34.8,22,82.23,2,3.6,0
2021-05-02,29.46,34.9,24.3,78.45,0,4.67,0
2021-05-03,29.2,34.3,24.5,79.72,2,4.51,0
2021-05-04,27.04,30.8,23.9,89.17,12,3,0
2021-05-05,27.86,34.8,22.4,82.93,4,3.24,0
2021-05-06,28.05,35.2,22.5,82.24,12,3.45,0
2021-05-07,28.86,35.1,24.4,78.64,6,3.71,0
2021-05-08,28.38,33.1,24.8,82.11,2,3.81,0
2021-05-09,29.25,34.8,25,78.72,0,4.2,0
2021-05-10,29.47,34.4,24.9,76.25,0,4.16,0
2021-05-11,29.96,35.1,25.7,72.11,0,4.94,0
2021-05-12,30.29,36.1,27,72.24,0,5.62,0
2021-05-13,29.41,35.2,25.8,75.44,0,4.97,0
2021-05-14,29.39,34.6,24.6,76.35,4,4.97,0
2021-05-15,29.48,35.2,25.3,74.74,2,4.71,0
2021-05-16,28.3,32.2,23,82.47,10,4.04,0
2021-05-17,28.84,34.4,24.8,78.79,2,3.94,0
2021-05-18,28.43,34.1,24.4,82.07,8,3.31,0
2021-05-19,27.3,34.7,22.7,85.43,10,3.58,0
2021-05-20,28.5,34,24.4,81.83,2,3.21,0
2021-05-21,27.91,34.7,22.7,83.75,14,3.68,0
2021-05-22,27.6,34.8,24.2,85.35,8,2.93,0
2021-05-23,26.97,31.6,23.2,89.62,6,2.5,0
2021-05-24,28.4,33.4,24.7,81.62,0,2.87,0
2021-05-25,28.64,34,25.2,81.1,0,3.48,0
2021-05-26,27.47,31.5,23.2,85.05,12,3.45,0
2021-05-27,28.61,35.4,23.2,75.76,0,4.56,0
2021-05-28,28.9,35.3,24.9,77.7,4,3.47,0
2021-05-29,27.59,34.2,23.6,87.06,24,3.44,0
2021-05-30,27.62,32.4,23.8,85.36,2,3.78,0
2021-05-31,27.61,31.6,24,86.81,8,3.8,0
2021-06-01,28.06,34,23.8,83.58,4,3.14,0
2021-06-02,27.8,32.6,24.2,83.98,4,3.25,0
2021-06-03,27.77,31.6,23.4,83.51,2,3.08,0
2021-06-04,27.87,32.2,22.9,81.1,20,3.23,0
2021-06-05,27.12,32.3,21.9,84.5,28,3.14,0
2021-06-06,28.89,33.9,24.9,79.19,0,2.99,0
2021-06-07,29.52,34.3,23,73.67,2,3.6,0
2021-06-08,29.74,34.7,25.1,77.21,0,4.97,0
2021-06-09,30.11,35,25.7,77.64,0,4.43,0
2021-06-10,30.24,35,26.6,76.96,0,4.56,0
2021-06-11,29.02,33.5,22.4,76.43,8,4.19,0
2021-06-12,29.39,33.8,25,77.39,0,3.78,0
2021-06-13,29.69,32.8,26.4,77.62,0,5.01,0
2021-06-14,30.08,34.2,26.4,73.89,0,5.12,0
2021-06-15,29.7,33.3,26.6,76.1,0,4.29,0
2021-06-16,28.56,33.2,24.1,81.19,6,3.84,0
2021-06-17,28.7,33.6,24.1,81.24,2,3.38,0
2021-06-18,26.97,29.6,21.7,86.99,10,3.5,0
2021-06-19,29.14,34,25.1,80.11,0,4.22,0
2021-06-20,29.55,33.9,25.8,77.9,0,4.17,0
2021-06-21,28.33,31.8,22.8,83.27,8,3.62,0
2021-06-22,27.65,31,22.8,80.38,6,5.03,0
2021-06-23,26.78,31,22.2,87.04,14,3.32,0
2021-06-24,27.9,33.6,24.7,84.59,0,3.5,0
2021-06-25,29.15,32.9,25,82.24,2,4.23,0
2021-06-26,27.14,31.7,24.2,86.03,6,3.77,0
2021-06-27,26.74,31.3,23.3,84.83,2,4.68,0
2021-06-28,26.58,30.4,22,82.59,10,4.12,0
2021-06-29,26.69,29.1,21.9,83.64,16,2.74,0
2021-06-30,25.8,28.5,22.4,87.78,12,3.62,0
2021-07-01,27.71,32.6,23.9,79.69,2,3.72,0
2021-07-02,25.99,28.3,22,88.35,26,3.39,0
2021-07-03,27.91,31.7,23.9,79.21,0,4.35,0
2021-07-04,26.68,30.8,21.6,87.13,6,3.64,0
2021-07-05,27.3,32,24.3,85.12,0,3.25,0
2021-07-06,27.35,31.3,21.2,83.65,8,3.59,0
2021-07-07,28.4,33.3,23.7,76.76,0,3.63,0
